가구구분코드,가구원수,가구주_관계코드,가구주_성별코드,가구주_연령,가구주_학력코드,가구주_수학구분코드,가구주_취업여부,가구주_7차직업분류코드,가구주_종사상지위코드,입주형태코드,월세평가금액,전세보증금,월세사글세,소득구간코드,가계지출금액,가계지출_소비지출금액,가계지출_소비지출_식료품비주류음료구입비,가계지출_소비지출_주류담배구입비,가계지출_소비지출_의류신발구입비,가계지출_소비지출_주거수도광열비,가계지출_소비지출_가정용품가사서비스이용금액,가계지출_소비지출_보건제품구입비,가계지출_소비지출_교통비,가계지출_소비지출_통신비,가계지출_소비지출_오락문화비,가계지출_소비지출_오락문화_영상음향기기구입비,가계지출_소비지출_오락문화_사진광학장비구입비,가계지출_소비지출_오락문화_정보처리장치구입비,가계지출_소비지출_오락문화_기록매체구입비,가계지출_소비지출_오락문화_영상음향정보기기수리비,가계지출_소비지출_오락문화_내구재구입비,가계지출_소비지출_오락문화_악기기구구입비,가계지출_소비지출_오락문화_오락문화내구재유지수리비,가계지출_소비지출_오락문화_장난감취미용품구입비,가계지출_소비지출_오락문화_캠핑운동관련용품구입비,가계지출_소비지출_오락문화_화훼관련용품구입비,가계지출_소비지출_오락문화_애완동물관련물품구입비,가계지출_소비지출_오락문화_화훼애완동물서비스이용금액,가계지출_소비지출_오락문화_운동오락서비스이용금액,가계지출_소비지출_오락문화_문화서비스이용금액,가계지출_소비지출_오락문화_복권구입비,가계지출_소비지출_오락문화_서적구입비,가계지출_소비지출_오락문화_기타인쇄물구입비,가계지출_소비지출_오락문화_문구구입비,가계지출_소비지출_오락문화_단체여행경비,가계지출_소비지출_교육비,가계지출_소비지출_음식숙박비,가계지출_소비지출_음식숙박_식대,가계지출_소비지출_음식숙박_숙박비,가계지출_소비지출_기타상품서비스이용금액,도시읍면부구분코드,조사연도
1,1,1,2,21,6,2,1,3,2.0,7,408,0,408,1,1577985,1524715,123299,2163,21329,466143,16927,32943,186183,500,185661,0,0,7150,0,0,0,0,0,4180,2000,1100,0,0,36111,83446,1167,0,0,667,49841,0,449828,392458,57370,39739,1,2023
1,1,1,2,26,6,1,1,3,1.0,4,616,135000,0,4,2282393,1775086,114132,14650,163691,162332,16633,35917,293408,22398,237802,0,0,0,0,0,0,0,0,3097,0,0,0,0,3817,23641,0,3000,0,3467,200781,0,603530,392714,210816,110594,1,2023
1,1,1,2,26,6,1,1,3,1.0,6,450,60000,250,3,1734492,1328477,93103,9350,154500,358689,28623,74435,34185,76000,57950,0,0,0,0,0,0,0,0,0,0,0,0,0,41125,6000,0,2500,0,8325,0,0,392745,392745,0,48898,1,2023
1,1,1,2,30,6,1,1,4,1.0,4,350,30000,0,4,2879455,2165283,174155,8983,180548,86765,46155,36250,388060,47665,237195,333,0,167,0,0,0,0,0,500,11175,0,0,0,14750,139267,0,66853,1000,3150,0,270313,563090,395200,167890,126104,1,2023
1,1,1,2,28,6,1,1,2,1.0,6,460,10000,350,4,2660785,2092387,208600,317958,110197,488425,22186,15362,106850,0,338471,0,0,217927,6367,0,0,0,0,1817,0,0,0,0,20417,75278,0,0,0,0,16667,0,395343,395343,0,88996,1,2023
1,1,1,1,29,5,1,1,2,1.0,3,260,2000,230,4,2245039,1576075,175522,87740,115042,344256,33100,26748,136252,50381,92240,0,0,0,0,0,0,0,0,0,0,4000,0,0,1400,76340,10500,0,0,0,0,0,421722,395882,25840,93072,1,2023
1,1,1,1,26,6,1,1,2,1.0,4,320,80000,0,3,1472842,1032620,81616,52194,60544,10674,8388,13318,158844,48182,155776,0,2380,0,0,0,0,0,0,7540,1200,8400,0,0,38720,67836,0,1980,0,1720,26000,0,401220,396020,5200,41864,1,2023
2,1,1,1,30,6,1,2,Z,,4,700,130000,0,1,1760535,1509695,170055,667,47650,124537,43273,21930,94011,233186,236417,1867,0,0,0,0,0,0,0,0,0,9791,90987,89300,0,44473,0,0,0,0,0,0,396275,396275,0,141695,1,2023
1,1,1,1,28,4,1,1,4,3.0,6,182,1000,160,3,2171210,1842742,84614,31500,160100,281824,11480,4360,427140,66224,290000,0,0,280000,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,396760,396760,0,88740,1,2023
1,1,1,2,27,6,1,1,2,1.0,4,450,100000,0,6,2086159,1336877,119683,11717,149042,91480,4817,84613,128897,33927,152018,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,24018,0,0,0,0,100000,113333,396833,396833,0,50518,1,2023
1,1,1,1,30,5,1,1,2,1.0,6,700,5000,450,4,2458886,1945244,185170,12220,91366,503280,27440,78290,280310,56619,137031,4000,0,0,0,0,0,0,0,500,8240,6000,0,0,69980,35991,0,0,0,320,12000,0,454838,396838,58000,118680,1,2023
1,1,1,1,23,6,4,1,5,1.0,6,330,2000,330,2,1413608,1210628,96680,0,100750,389490,1575,16500,24913,46040,36050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31550,0,4500,0,0,0,0,397800,397800,0,100830,1,2023
1,1,1,2,29,5,1,1,2,1.0,6,310,2000,300,3,2119999,1827643,111486,8765,305005,392687,8903,72097,105237,73574,174107,0,0,0,0,0,0,0,0,0,0,0,0,0,93333,80773,0,0,0,0,0,13333,463482,397815,65667,98968,1,2023
1,1,1,2,27,6,1,1,3,1.0,6,300,500,230,3,1914123,1708763,112372,10473,85888,332131,31885,92545,204335,72345,142023,0,0,0,0,0,0,0,0,0,0,1333,3317,0,25500,83290,0,4000,0,1675,22908,22650,411218,397935,13283,190898,0,2023
1,1,1,1,31,6,1,1,3,1.0,2,300,0,0,3,2106874,1567431,70913,3833,138850,391230,6833,41733,239119,80597,53673,0,0,0,0,0,0,0,0,667,0,0,0,0,17583,35423,0,0,0,0,0,0,475817,399150,76667,64832,0,2023
1,1,1,1,22,5,2,1,4,2.0,6,340,500,330,3,2209889,2159889,38842,0,125362,418357,26172,295817,77914,40450,177652,0,0,109870,833,0,0,0,0,1500,0,2667,0,0,27383,21907,0,11500,0,1992,0,493667,399746,399746,0,65912,1,2023
1,1,1,2,28,4,1,1,3,1.0,5,350,33000,75,3,1732158,1285144,70275,0,28127,290908,48960,15133,125213,85740,56405,0,0,0,0,0,0,0,0,0,0,0,10817,0,7333,32492,417,0,0,5347,0,0,423678,400345,23333,140704,1,2023
2,1,1,2,23,6,1,2,Z,,6,494,10000,450,2,1842696,1841696,121960,19226,100285,42258,15460,16382,449780,58900,91458,0,0,5340,0,0,0,0,0,400,0,23400,0,0,30560,26278,1000,0,0,4480,0,0,400721,400721,0,525266,1,2023
1,1,1,1,25,5,1,1,7,1.0,4,400,55000,0,6,1552593,1040468,95925,21917,109937,94487,78085,14750,75383,51582,24873,0,0,0,0,0,0,0,0,0,18123,0,0,0,0,4167,0,2250,0,333,0,0,408558,401058,7500,64971,1,2023
1,1,1,2,30,6,1,1,3,1.0,4,420,8500,0,3,1771390,1407550,120350,0,243850,101595,9450,123500,128055,52105,49900,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,24900,0,0,0,0,0,0,401750,401750,0,176995,1,2023
1,1,1,2,33,5,1,1,4,1.0,4,464,90000,0,3,1488202,1015409,223740,4000,0,63220,0,4200,111600,96059,52300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52300,0,0,0,0,0,0,401900,401900,0,58390,1,2023
1,1,1,2,22,6,2,1,5,3.0,4,300,20000,0,3,2137164,2135424,224628,14045,55158,56737,47375,217652,123560,62581,151402,13733,6983,7667,0,0,0,0,0,2117,2667,3167,0,3000,5800,76262,0,16167,1557,12283,0,668333,402248,402248,0,111706,1,2023
1,1,1,2,20,6,2,1,2,2.0,6,400,200,300,3,2746138,2686305,61346,5817,290327,364542,5625,37467,148357,51750,264368,0,0,0,0,0,0,0,0,38333,125167,0,0,0,5000,60902,0,15467,0,2000,17500,906667,413003,403003,10000,137038,1,2023
1,1,1,2,23,6,1,1,9,3.0,6,500,11000,150,2,1322790,1168778,164464,8200,78162,193668,55404,27180,45290,105500,29746,4000,0,0,1500,0,0,0,0,0,0,0,0,0,12600,11246,0,0,0,400,0,0,403144,403144,0,58020,1,2023
1,1,1,2,21,6,2,1,4,2.0,6,616,30000,478,2,1123630,1087184,89712,1167,252459,4048,3667,68167,128742,0,72781,0,0,0,2967,0,0,0,0,1000,0,1667,0,0,5167,55971,833,0,0,5177,0,0,411482,404528,6954,54960,1,2023
2,1,1,1,32,5,4,1,9,5.0,6,400,5000,300,5,2707240,2195924,222540,66920,143760,362420,82720,0,327532,70750,330225,0,0,0,0,0,0,0,0,0,0,600,150480,83750,47400,47995,0,0,0,0,0,0,405174,405174,0,183883,1,2023
1,1,1,1,26,6,1,1,2,1.0,6,608,50000,350,5,2259706,1482586,159313,0,136053,480000,1195,101895,50945,79950,36200,0,0,0,0,0,0,0,0,4650,0,0,0,0,3000,13700,0,0,0,14850,0,0,405200,405200,0,31835,1,2023
1,1,1,1,29,6,1,1,3,1.0,3,300,0,0,4,2483122,1985435,239708,0,121250,376535,76875,2500,159225,73525,400213,0,0,156025,0,0,0,21540,12500,0,0,0,0,0,0,155573,0,53825,0,750,0,0,476450,405200,71250,59155,0,2023
1,1,1,1,31,6,1,1,7,1.0,4,835,170000,0,5,2246979,1576629,165990,80513,13167,252280,81878,60527,221665,28368,90534,0,0,0,0,0,0,0,0,0,0,0,30335,0,27800,31565,833,0,0,0,0,0,406167,406167,0,175541,1,2023
1,1,1,1,30,6,1,1,3,1.0,6,510,100000,50,3,1546580,970052,81060,25528,0,108012,3750,93200,69092,104003,44344,0,0,0,0,0,0,0,6000,0,0,0,0,0,4333,22822,0,0,0,0,11188,0,429503,406170,23333,11560,1,2023
1,1,1,2,34,4,1,1,8,1.0,6,380,5000,350,4,2460397,1711029,136404,17708,236950,451972,62922,25440,225520,83640,24680,0,0,0,0,0,0,0,0,3180,9900,0,6080,0,0,2940,0,0,2500,80,0,0,406680,406680,0,39113,0,2023
1,1,1,1,30,6,1,1,4,1.0,1,650,0,0,5,2288661,1444857,48983,35380,60765,120709,85988,45375,376204,78512,82323,38333,0,0,0,0,0,0,0,0,2317,5000,0,0,7500,27507,1667,0,0,0,0,0,457183,406683,50500,53435,1,2023
1,1,1,1,26,6,1,1,2,1.0,6,350,5000,290,4,2845944,2194204,158879,3400,73383,333057,15833,555073,399703,44773,102635,0,0,4467,0,0,0,0,0,2000,0,17907,0,0,1000,69262,6667,0,0,1333,0,60000,407503,407503,0,39964,1,2023
2,1,1,1,26,6,2,2,Z,,7,450,0,450,1,940166,939333,90597,2000,20250,74412,5667,5267,73977,53994,118433,0,0,0,0,0,0,0,0,0,0,0,0,0,101017,5833,0,3667,0,7917,0,0,457733,407733,50000,37003,1,2023
1,1,1,1,26,6,1,1,2,1.0,6,324,3000,300,3,1425312,1131772,98285,0,15899,388610,18890,0,22123,63630,50738,0,0,15667,0,0,0,0,0,0,4817,0,0,0,0,30255,0,0,0,0,0,0,407945,407945,0,65652,1,2023
1,1,1,1,33,6,1,1,2,1.0,1,1000,0,0,5,3861911,2197812,126988,47467,69817,769452,2967,40817,280478,111515,77538,11092,0,397,0,0,0,0,0,0,41667,5000,0,0,4000,12450,0,0,0,2933,0,0,582851,409518,173333,87923,1,2023
1,1,1,2,34,6,1,1,3,1.0,4,400,60000,0,4,2096065,1253383,159068,14963,37505,105533,31938,97325,81990,33500,198648,0,0,0,0,0,0,0,0,0,0,0,16415,0,10000,9138,0,0,0,0,163095,0,430500,409625,20875,62415,1,2023
1,1,1,2,31,6,1,1,5,2.0,2,350,0,0,4,2234222,1701212,53307,550,177283,449953,66773,21033,48632,54537,251709,0,0,0,0,0,0,0,0,167,1667,0,33172,0,10000,6704,0,0,0,0,200000,0,409662,409662,0,167773,1,2023
2,1,1,2,26,5,1,1,2,7.0,6,550,5000,513,6,3044520,1950782,154238,8997,173950,661805,5633,256060,41126,36793,102579,0,0,3450,0,0,0,0,0,0,0,0,0,0,0,81295,0,17833,0,0,0,0,409950,409950,0,99652,1,2023
1,1,1,1,23,6,1,1,6,1.0,6,550,5000,500,3,1932663,1717513,52650,98720,38215,553440,100,0,128610,0,219800,0,0,0,0,0,0,0,0,0,0,0,0,0,219800,0,0,0,0,0,0,0,411360,411360,0,214618,1,2023
1,1,1,2,26,6,1,1,3,1.0,2,850,0,0,4,2915134,2366158,132625,750,126682,1137946,34105,78992,92577,64716,82741,0,0,4108,0,0,0,0,0,2400,1762,0,0,0,34867,31188,417,6667,0,1333,0,46667,448234,411567,36667,120124,1,2023
1,1,1,1,27,7,2,1,2,1.0,4,350,70000,0,2,1710545,1497624,163903,5167,83678,69560,6345,45570,231710,39410,61517,0,0,0,0,0,0,0,0,0,10467,0,0,0,49983,0,0,1067,0,0,0,125000,544103,411849,132255,121661,1,2023
2,1,1,1,25,4,1,2,Z,,6,585,30000,450,2,1717040,1702167,65857,0,49833,567147,35133,117350,56237,20347,139445,53262,0,0,0,0,0,0,0,0,0,0,0,0,21950,33317,0,30917,0,0,0,193642,412977,412977,0,44200,1,2023
1,1,1,1,31,6,1,1,2,1.0,6,450,4000,400,5,2840102,1879602,135380,0,90500,449880,101875,0,456500,46800,54175,0,0,0,0,0,0,0,0,0,0,0,0,0,19000,33925,1250,0,0,0,0,0,413500,413500,0,130992,1,2023
1,1,1,2,27,6,1,1,2,1.0,4,650,195000,0,3,2496577,1742647,175290,0,94503,117333,428808,120697,114058,52962,83903,0,0,1863,0,0,0,0,0,0,0,0,32547,0,0,23703,0,15540,8250,2000,0,116667,414267,414267,0,24160,1,2023
1,1,1,1,28,5,1,1,2,1.0,4,323,85000,0,5,2701129,2178259,54597,22000,194342,286964,667,10533,130365,22000,665722,36667,0,0,0,0,0,0,0,0,0,0,90067,16600,66000,256782,0,40000,0,32000,127607,0,560933,414267,146667,230137,1,2023
1,1,1,1,29,5,1,1,2,1.0,6,430,5000,390,3,1841121,1580931,46650,113785,0,545315,13650,41640,148080,110370,141170,0,0,0,0,0,0,0,0,0,0,0,0,0,126000,15170,0,0,0,0,0,0,414470,414470,0,5801,1,2023
1,1,1,1,33,4,1,1,7,1.0,6,620,60000,200,5,4121042,2950797,150690,71490,41350,264600,37830,67800,260100,70013,1072307,0,0,267735,0,0,0,0,0,0,0,0,0,0,6500,18072,0,0,0,3000,777000,164500,448578,414800,33778,301539,0,2023
1,1,1,2,31,6,1,1,2,1.0,4,425,100000,0,3,2136591,1626353,114235,10500,33983,145127,32377,131147,71160,67471,272982,4008,0,2950,0,0,0,0,0,41117,1125,0,0,0,833,96417,0,13485,0,19400,93646,0,459083,417417,41667,288288,1,2023
2,1,1,2,30,4,1,1,5,5.0,4,600,110000,0,2,1239379,1084379,63500,56200,14000,144875,4900,104150,118370,56849,80715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80715,0,0,0,0,0,0,417820,417820,0,23000,1,2023
1,1,1,2,29,6,1,1,2,2.0,4,350,35000,0,4,2881922,1572207,127350,0,77055,76730,99560,23100,491625,18370,141363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,6950,131913,0,451890,419390,32500,65164,0,2023
1,1,1,2,29,4,1,1,3,1.0,1,350,0,0,3,1420678,1164713,60300,9900,152600,138992,4450,72000,141550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479400,419400,60000,105521,1,2023
1,1,1,2,27,6,1,1,4,1.0,4,450,35000,0,5,2625716,1275850,120916,31813,84775,102708,26975,120050,242200,68664,18278,0,0,12825,0,0,0,0,0,0,0,0,0,0,0,5453,0,0,0,0,0,0,421925,419425,2500,37547,0,2023
1,1,1,1,25,7,2,1,2,2.0,6,420,5000,400,2,1154786,1106386,79387,9000,103648,0,20140,62940,137420,19250,99408,0,0,0,0,0,0,0,0,6000,0,0,0,0,44000,49408,0,0,0,0,0,0,419780,419780,0,155413,1,2023
1,1,1,1,29,6,1,1,3,1.0,3,300,0,0,5,2497251,1821110,168574,3667,79963,342047,11033,52950,605103,72200,36107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28007,0,8100,0,0,0,0,420240,420240,0,29227,0,2023
1,1,1,1,25,6,1,1,4,1.0,6,300,2000,290,3,1475354,1245024,60053,7783,75005,390453,7817,0,61948,73405,76683,0,0,0,0,0,0,0,0,333,0,6667,0,0,47767,21917,0,0,0,0,0,0,449035,420452,28583,42842,1,2023
2,1,1,1,24,6,2,2,Z,,6,438,20000,350,2,1200865,1174865,43510,12000,3180,430254,800,22798,84860,55243,57960,0,0,0,0,0,0,0,0,2000,0,0,0,0,19200,22740,0,14020,0,0,0,0,440560,420560,20000,23700,1,2023
1,1,1,2,29,4,1,1,3,1.0,6,380,2000,350,5,2976383,2355773,272277,6653,254873,420170,47850,22000,166510,121690,28200,6633,0,0,0,0,0,0,0,6667,0,0,0,0,0,14900,0,0,0,0,0,0,875958,420833,455124,139592,1,2023
1,1,1,1,34,5,1,1,7,1.0,5,350,45800,70,4,3031705,2197825,486900,87500,21880,281490,18400,249500,107100,140690,293887,0,0,0,0,0,0,0,0,269000,0,0,0,0,0,23887,0,0,0,1000,0,0,421900,421900,0,88578,1,2023
2,1,1,2,27,6,1,2,Z,,6,293,3000,280,2,1289812,1176116,35493,6750,141915,349228,775,6950,102740,19908,63018,8750,0,0,0,0,0,0,0,0,0,3000,0,0,20518,24100,0,5500,0,1150,0,0,422196,422196,0,27144,1,2023
1,1,1,1,29,5,1,1,2,1.0,1,900,0,0,5,2850584,1745192,179550,0,92000,216120,39787,38533,145773,81090,336300,0,0,8683,0,0,0,0,0,13333,0,0,22900,0,238083,53300,0,0,0,0,0,0,422333,422333,0,193705,1,2023
1,1,1,2,28,6,1,1,3,1.0,4,500,120000,0,6,2662721,1777395,126608,6725,36758,89445,98248,445033,270690,59808,57250,0,0,0,0,0,0,0,0,0,36000,0,0,0,0,21250,0,0,0,0,0,0,453735,422460,31275,133098,1,2023
1,1,1,1,33,6,1,1,3,1.0,6,500,5000,460,6,3550370,2130586,267935,3958,191283,612333,21585,92702,146017,53940,11167,0,0,0,0,0,0,0,0,0,0,0,0,0,3667,7500,0,0,0,0,0,170000,422533,422533,0,137133,1,2023
2,1,1,1,28,6,1,2,Z,,4,280,70000,0,1,1012109,898957,101419,43442,15311,73348,26698,19520,19290,115378,43613,0,0,0,0,0,0,0,0,0,2520,0,0,0,19200,21893,0,0,0,0,0,0,423319,423319,0,17618,1,2023
2,1,1,1,25,6,4,1,9,5.0,6,213,30000,150,6,1663112,1408410,63600,0,97550,194075,41225,29000,114775,66565,249750,0,0,0,0,0,0,49950,0,0,0,0,0,0,160800,26000,0,0,0,13000,0,0,500878,423378,77500,50992,1,2023
1,1,1,1,24,6,2,1,3,1.0,6,380,3000,360,2,1678849,1556755,95100,0,47629,509470,47472,3900,245607,43337,50673,0,0,0,0,0,0,0,0,6373,0,0,0,0,13333,30967,0,0,0,0,0,0,423773,423773,0,89795,1,2023
2,1,1,2,20,4,1,1,2,7.0,6,380,3000,370,3,2180265,2083336,166757,28963,356265,499328,22965,46228,179472,73755,112346,0,0,22091,1858,0,0,0,0,1667,9190,0,0,0,26167,35492,0,4125,0,11757,0,0,444258,425924,18333,152999,1,2023
1,1,1,2,23,6,1,1,2,1.0,7,408,0,408,4,2022869,1707536,89234,9646,52014,439878,11883,52117,170990,47145,235186,0,0,0,0,0,0,0,0,10087,0,1685,0,0,16037,68637,0,0,0,4433,134307,0,464644,425977,38667,134800,1,2023
1,1,1,2,28,6,1,1,3,1.0,4,334,65000,0,4,2363497,1717342,209819,1625,56020,186279,182896,229570,59708,41900,35910,0,0,0,0,0,0,0,0,0,6760,0,0,0,17100,2500,0,6300,0,3250,0,68750,426988,426988,0,217877,1,2023
1,1,1,1,23,4,1,1,7,1.0,4,700,70000,0,5,2135235,1485197,162702,2667,22446,202510,167152,26633,104720,75241,243801,0,0,0,0,0,0,0,0,0,0,0,0,0,147300,92818,0,3683,0,0,0,0,427150,427150,0,50176,1,2023
2,1,1,2,19,6,2,2,Z,,6,700,20000,660,1,1567431,1567431,123727,0,30632,683427,5200,16900,93033,49000,45092,0,0,0,0,0,0,0,0,0,0,0,0,0,5333,24258,0,9333,0,6167,0,0,476567,428300,48267,43853,1,2023
1,1,1,2,28,6,1,1,3,1.0,4,958,230000,0,6,3131969,1421848,72525,6865,75400,166685,256400,40350,194575,52640,57925,0,0,0,0,0,0,0,0,14125,0,0,0,0,0,43800,0,0,0,0,0,0,428750,428750,0,69733,1,2023
1,1,1,1,30,6,4,1,2,1.0,6,290,2000,270,3,1939277,1710437,78266,22383,75933,462307,65310,30133,164173,107551,127035,1667,0,3333,0,0,0,0,0,2520,0,0,0,0,110667,7515,0,0,0,1333,0,0,428967,428967,0,148378,1,2023
1,1,1,1,24,6,1,1,2,1.0,6,300,10000,200,3,2711870,1686916,55613,156300,42667,276350,667,38267,251193,84280,182513,27333,0,45247,0,0,0,0,0,0,0,0,0,0,107433,2500,0,0,0,0,0,0,575567,430233,145333,23500,1,2023
1,1,1,1,28,6,1,1,2,1.0,4,420,90000,0,5,2120248,1121595,34688,7075,56250,108363,750,9500,63145,31900,227975,0,0,0,0,0,0,0,0,107500,0,5000,27625,0,29250,53600,5000,0,0,0,0,133750,430700,430700,0,17500,1,2023
1,1,1,2,29,6,1,1,2,1.0,4,410,75000,0,4,3561898,2518455,184506,1833,181200,125060,75733,32280,324933,74570,197866,0,0,20617,0,0,0,0,0,0,0,0,0,0,87267,84617,0,0,0,5366,0,440000,612353,431788,180565,268120,1,2023
2,1,1,1,22,6,2,2,Z,,7,380,0,380,1,826404,826404,27725,57824,25270,439840,500,9250,102250,27050,32345,0,9000,0,0,0,0,0,0,0,0,0,0,0,500,22845,0,0,0,0,0,0,43200,43200,0,61150,1,2023
1,1,1,1,27,6,1,1,2,1.0,6,365,3000,350,4,2808185,2091529,156215,40394,50350,432870,9077,217958,70955,35227,359069,0,0,0,17857,0,0,0,0,0,0,0,0,0,29283,18863,3500,0,0,0,289567,82500,564653,432828,131825,72260,1,2023
1,1,1,2,30,5,1,1,3,1.0,4,408,83000,0,3,2021245,1626055,128560,0,46260,106876,3500,524600,217780,48840,58600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58600,0,0,0,0,0,0,432933,432933,0,58106,1,2023
1,1,1,2,21,6,2,1,9,3.0,6,680,20000,620,3,2462084,2278194,117028,2410,290908,728009,27588,86006,101092,72050,55470,0,0,0,0,0,0,0,0,0,0,0,0,0,33600,21870,0,0,0,0,0,0,463675,433812,29863,333958,1,2023
1,1,1,2,31,6,1,1,3,1.0,6,600,60000,200,5,4593799,3780609,106960,12600,48300,325000,1900788,11660,277990,482652,124188,0,0,0,0,0,0,0,0,11320,0,0,0,0,10000,70478,0,0,30000,2390,0,0,433950,433950,0,56521,1,2023
1,1,1,1,26,7,2,1,2,1.0,4,350,70000,0,3,1640708,1532875,97177,117147,30133,67453,15343,91483,145425,62241,207315,38333,0,7917,1867,0,0,0,0,6333,1500,11667,0,0,8500,30707,0,0,0,0,100491,6817,510425,434008,76417,181916,1,2023
1,1,1,1,29,6,1,1,2,1.0,6,485,30000,350,4,2341794,1883134,146302,7813,91917,472807,45873,65832,113029,19638,356948,4817,0,0,0,0,0,0,0,5337,2725,10817,0,0,281594,42059,0,5933,2800,867,0,0,434855,434855,0,128120,1,2023
1,1,1,1,30,6,1,1,7,1.0,4,450,60000,0,4,2799198,1111458,83940,76355,21450,107340,2450,30400,232043,44085,50450,0,0,0,0,0,0,0,0,0,0,0,0,0,30250,17700,2500,0,0,0,0,0,436200,436200,0,26745,1,2023
2,1,1,1,33,6,1,1,2,4.0,4,800,195000,0,4,2324782,1505782,321585,59765,42765,200985,21150,61830,125850,67810,95960,0,0,0,0,0,0,0,0,10400,0,30000,0,0,10000,17985,0,6075,0,21500,0,0,436710,436710,0,71372,1,2023
1,1,1,1,25,6,1,1,3,1.0,6,300,1000,300,5,2779627,1669117,117717,0,120662,331410,131454,22643,150969,26890,73600,0,0,0,0,0,0,0,0,2333,0,0,0,0,0,29493,0,10440,0,1333,30000,0,453390,436790,16600,240382,0,2023
1,1,1,1,29,5,1,1,7,1.0,4,600,150000,0,5,3817596,2765295,155546,63620,235196,140724,608512,90854,241916,67000,357792,0,0,0,0,0,0,0,70800,0,212760,10000,0,0,33900,30332,0,0,0,0,0,102000,437088,437088,0,265047,0,2023
2,1,1,1,27,6,2,2,Z,,6,335,15000,260,2,1003147,1003147,14655,136500,9117,112180,985,2333,163717,42755,56655,0,0,0,0,0,0,0,0,0,0,0,0,0,21233,35422,0,0,0,0,0,0,437317,437317,0,26933,1,2023
2,1,1,1,24,6,2,2,Z,,4,400,80000,0,2,2783468,2754098,17657,54567,107833,104312,155017,39821,348141,0,1310133,365000,0,0,0,0,0,0,0,113833,0,0,0,0,83000,21750,0,0,0,1250,725300,0,509740,439240,70500,106878,1,2023
1,1,1,2,34,6,1,1,3,1.0,4,530,95000,0,5,3934303,2585416,29197,0,297317,173870,502633,324755,225033,61279,193066,0,0,0,0,0,0,0,0,4167,0,0,0,0,0,36439,0,0,0,0,152461,133333,505933,439267,66667,139000,1,2023
2,1,1,1,26,6,1,1,2,7.0,6,550,5000,450,3,1965979,1863120,243260,15417,54468,554403,21208,101263,113898,59043,85885,0,0,3528,0,0,0,0,0,0,3650,2000,0,0,35667,39707,0,0,0,1333,0,0,486910,439410,47500,127365,1,2023
1,1,1,2,25,6,1,1,3,1.0,6,425,90000,50,3,2631560,1840970,111120,0,466000,201900,57750,39400,144300,11200,63300,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,25300,0,0,0,13000,0,0,441300,441300,0,304700,1,2023
1,1,1,1,28,6,1,1,2,1.0,6,350,1000,300,3,1546964,1181937,19500,90000,0,355265,0,109700,67750,55973,27790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27790,0,0,0,0,0,0,441350,441350,0,14609,1,2023
1,1,1,1,25,6,1,1,3,1.0,6,300,1000,250,4,2033606,1548400,76250,12000,253540,323180,0,0,178330,0,211200,0,0,0,0,0,0,0,0,0,0,0,0,0,159000,22500,0,29700,0,0,0,0,441700,441700,0,52200,0,2023
1,1,1,1,25,6,1,1,3,1.0,6,310,3000,300,3,1402050,1165400,100290,45000,0,338590,100,12000,162720,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,2500,0,0,0,0,0,0,442200,442200,0,56500,1,2023
2,1,1,1,32,6,1,1,8,5.0,4,500,45000,0,4,1386283,1105172,165000,9480,0,81316,6496,20640,252284,67725,21940,0,0,0,0,0,0,0,0,6300,0,1400,0,0,400,10200,0,3400,0,240,0,0,442414,442414,0,37878,1,2023
1,1,1,2,29,6,1,1,2,1.0,6,350,5000,350,3,3216363,2783394,254726,430,288678,432058,87210,555142,140798,66145,109681,32172,0,3775,0,0,0,0,0,1333,0,1000,0,0,0,48664,0,10130,0,12607,0,0,442503,442503,0,406022,1,2023
1,1,1,2,24,6,1,1,2,2.0,6,475,35000,300,3,2032782,2032782,232547,9112,196947,405414,38631,164494,49116,64290,194798,0,0,0,0,0,0,0,0,10180,0,17680,4120,0,15100,135296,0,9662,0,2760,0,60000,442932,442932,0,174501,1,2023
2,1,1,1,27,6,1,1,2,5.0,6,600,20000,500,4,1959365,1838808,110375,96600,110953,644190,20552,30420,45633,19037,238754,0,0,73417,0,0,0,0,16667,0,0,0,0,0,21800,124351,0,2520,0,0,0,0,443068,443068,0,79227,1,2023
1,1,1,2,21,6,2,1,4,2.0,6,438,20000,350,2,1036787,1035120,22222,6403,17133,426168,2950,3333,45795,8295,22667,0,0,0,0,0,0,0,0,0,0,0,0,0,11667,9833,0,0,0,1167,0,16667,443417,443417,0,20070,1,2023
